,sales
335,3.2188758248682006
336,2.70805020110221
337,0.0
338,0.6931471805599453
339,2.1972245773362196
340,3.258096538021482
341,2.70805020110221
342,3.6109179126442243
343,1.3862943611198906
344,1.3862943611198906
345,1.6094379124341003
346,1.6094379124341003
347,2.995732273553991
348,1.0986122886681098
349,4.727387818712341
350,0.6931471805599453
351,2.0794415416798357
352,0.0
353,2.4849066497880004
354,0.6931471805599453
355,2.9444389791664403
356,2.0794415416798357
357,4.04305126783455
358,3.4011973816621555
359,5.707110264748875
360,1.6094379124341003
361,3.8501476017100584
362,1.0986122886681098
363,1.0986122886681098
364,4.7535901911063645
365,0.0
366,1.0986122886681098
367,3.1780538303479458
368,2.5649493574615367
369,0.6931471805599453
370,3.295836866004329
371,1.3862943611198906
372,1.6094379124341003
373,0.0
374,2.3978952727983707
375,2.0794415416798357
376,4.6913478822291435
377,0.0
378,2.0794415416798357
379,3.871201010907891
380,1.0986122886681098
381,2.833213344056216
382,1.6094379124341003
383,2.3978952727983707
384,3.7376696182833684
385,0.0
386,4.382026634673881
387,5.493061443340548
388,4.30406509320417
389,0.6931471805599453
390,1.6094379124341003
391,6.089044875446846
392,0.6931471805599453
393,0.0
394,0.6931471805599453
395,1.0986122886681098
396,0.6931471805599453
397,5.817111159963204
398,2.995732273553991
399,0.6931471805599453
400,0.6931471805599453
401,1.6094379124341003
402,5.746203190540153
403,1.6094379124341003
404,0.6931471805599453
405,6.570882962339584
406,1.6094379124341003
407,2.833213344056216
408,2.1972245773362196
409,1.3862943611198906
410,0.0
411,1.3862943611198906
412,3.258096538021482
413,2.9444389791664403
414,3.1780538303479458
415,0.0
416,2.5649493574615367
417,1.791759469228055
418,0.6931471805599453
419,6.297109319933935
420,4.23410650459726
421,3.1780538303479458
422,3.2188758248682006
423,1.0986122886681098
424,0.6931471805599453
425,2.0794415416798357
426,0.0
427,2.302585092994046
428,6.285998094508865
429,5.1298987149230735
430,2.302585092994046
431,2.0794415416798357
432,4.276666119016055
433,3.58351893845611
434,0.6931471805599453
435,1.3862943611198906
436,3.1780538303479458
437,1.6094379124341003
438,1.3862943611198906
439,2.0794415416798357
440,0.0
441,2.5649493574615367
442,0.6931471805599453
443,3.367295829986474
444,5.424950017481403
445,3.4011973816621555
446,1.6094379124341003
447,0.0
448,1.0986122886681098
449,2.1972245773362196
450,1.6094379124341003
451,0.6931471805599453
452,0.0
453,2.772588722239781
454,2.3978952727983707
455,0.0
456,2.9444389791664403
457,2.0794415416798357
458,2.0794415416798357
459,4.51085950651685
460,4.51085950651685
461,1.791759469228055
462,3.332204510175204
463,4.248495242049359
464,2.4849066497880004
465,1.3862943611198906
466,3.4011973816621555
467,4.700480365792417
468,0.0
469,2.302585092994046
470,1.6094379124341003
471,5.365976015021851
472,2.3978952727983707
473,0.6931471805599453
474,3.2188758248682006
475,2.4849066497880004
476,3.8918202981106265
477,2.0794415416798357
478,0.6931471805599453
479,3.044522437723423
480,0.6931471805599453
481,1.0986122886681098
482,0.6931471805599453
483,0.6931471805599453
484,0.0
485,3.091042453358316
486,2.9444389791664403
487,2.0794415416798357
488,3.2188758248682006
489,2.833213344056216
490,0.0
491,2.6390573296152584
492,0.6931471805599453
493,3.044522437723423
494,3.8918202981106265
495,3.367295829986474
496,2.302585092994046
497,3.4011973816621555
498,1.3862943611198906
499,1.0986122886681098
500,3.5553480614894135
501,4.0943445622221
502,4.634728988229636
503,6.295266001439646
504,3.044522437723423
505,1.9459101490553132
506,4.174387269895637
507,6.645090969505644
508,2.1972245773362196
509,3.258096538021482
510,2.4849066497880004
511,2.302585092994046
512,2.0794415416798357
513,4.532599493153256
514,4.8283137373023015
515,5.736572297479192
516,0.6931471805599453
517,1.0986122886681098
518,1.0986122886681098
519,3.6375861597263857
520,0.6931471805599453
521,0.6931471805599453
522,4.700480365792417
523,1.0986122886681098
524,0.0
525,1.0986122886681098
526,2.833213344056216
527,0.0
528,2.1972245773362196
529,1.0986122886681098
530,3.5263605246161616
531,0.6931471805599453
532,3.6635616461296463
533,2.5649493574615367
534,5.170483995038151
535,2.4849066497880004
536,2.5649493574615367
537,2.3978952727983707
538,2.4849066497880004
539,0.0
540,0.0
541,2.9444389791664403
542,3.7612001156935624
543,5.123963979403259
544,2.4849066497880004
545,2.3978952727983707
546,3.9889840465642745
547,4.204692619390966
548,4.382026634673881
549,2.3978952727983707
550,0.6931471805599453
551,1.6094379124341003
552,1.3862943611198906
553,2.1972245773362196
554,1.0986122886681098
555,2.5649493574615367
556,1.3862943611198906
557,4.787491742782046
558,2.70805020110221
559,2.5649493574615367
560,4.330733340286331
561,3.332204510175204
562,1.791759469228055
563,3.784189633918261
564,2.772588722239781
565,2.4849066497880004
566,0.0
567,3.58351893845611
568,2.4849066497880004
569,0.6931471805599453
570,0.6931471805599453
571,1.6094379124341003
572,0.6931471805599453
573,0.6931471805599453
574,1.6094379124341003
575,0.6931471805599453
576,2.5649493574615367
577,0.6931471805599453
578,1.6094379124341003
579,4.3694478524670215
580,0.6931471805599453
581,1.6094379124341003
582,3.258096538021482
583,1.3862943611198906
584,4.6913478822291435
585,5.68697535633982
586,5.568344503761097
587,2.0794415416798357
588,0.0
589,4.418840607796598
590,2.995732273553991
591,0.6931471805599453
592,3.332204510175204
593,0.0
594,3.295836866004329
595,2.5649493574615367
596,3.58351893845611
597,0.6931471805599453
598,2.772588722239781
599,0.6931471805599453
600,2.8903717578961645
601,1.791759469228055
602,3.5553480614894135
603,1.0986122886681098
604,0.6931471805599453
605,1.3862943611198906
606,0.0
607,1.0986122886681098
608,1.791759469228055
609,1.9459101490553132
610,1.9459101490553132
611,1.3862943611198906
612,4.0943445622221
613,3.091042453358316
614,0.0
615,2.5649493574615367
616,0.6931471805599453
617,1.6094379124341003
618,1.6094379124341003
619,4.983606621708336
620,1.6094379124341003
621,2.8903717578961645
622,0.0
623,1.9459101490553132
624,1.791759469228055
625,4.532599493153256
626,1.0986122886681098
627,0.0
628,2.1972245773362196
629,2.833213344056216
630,2.1972245773362196
631,2.0794415416798357
632,1.9459101490553132
633,0.0
634,0.6931471805599453
635,0.0
636,1.0986122886681098
637,3.713572066704308
638,1.0986122886681098
639,2.1972245773362196
640,3.1354942159291497
641,1.3862943611198906
642,0.0
643,0.0
644,4.02535169073515
645,3.1354942159291497
646,0.0
647,5.062595033026967
648,0.0
649,0.0
650,4.997212273764115
651,2.1972245773362196
652,0.6931471805599453
653,5.375278407684165
654,4.624972813284271
655,1.3862943611198906
656,4.90527477843843
657,2.4849066497880004
658,1.0986122886681098
659,3.4011973816621555
660,0.6931471805599453
661,5.278114659230517
662,1.0986122886681098
663,0.0
664,6.84587987526405
665,3.8066624897703196
666,0.0
667,1.3862943611198906
668,1.3862943611198906
669,1.6094379124341003
670,3.4657359027997265
671,0.0
672,4.6443908991413725
673,2.1972245773362196
674,0.6931471805599453
675,0.0
676,0.0
677,4.499809670330265
678,0.0
679,2.833213344056216
680,3.4657359027997265
681,1.6094379124341003
682,2.1972245773362196
683,4.290459441148391
684,1.791759469228055
685,1.6094379124341003
686,2.302585092994046
687,1.0986122886681098
688,2.70805020110221
689,3.8501476017100584
690,0.0
691,5.497168225293202
692,1.0986122886681098
693,1.6094379124341003
694,2.302585092994046
695,1.791759469228055
696,1.791759469228055
697,4.418840607796598
698,2.0794415416798357
699,1.9459101490553132
700,2.6390573296152584
701,2.772588722239781
702,3.044522437723423
703,1.0986122886681098
704,2.772588722239781
705,1.0986122886681098
706,1.9459101490553132
707,2.70805020110221
708,2.8903717578961645
709,1.9459101490553132
710,4.997212273764115
711,3.970291913552122
712,2.9444389791664403
713,2.5649493574615367
714,1.0986122886681098
715,0.6931471805599453
716,4.330733340286331
717,2.0794415416798357
718,2.833213344056216
719,1.3862943611198906
720,1.0986122886681098
721,0.6931471805599453
722,2.302585092994046
723,1.9459101490553132
724,2.3978952727983707
725,1.791759469228055
726,1.0986122886681098
727,2.833213344056216
728,5.187385805840755
729,1.9459101490553132
730,0.0
731,5.545177444479562
732,6.352629396319567
733,3.258096538021482
734,3.9318256327243257
735,2.8903717578961645
736,0.6931471805599453
737,1.0986122886681098
738,2.0794415416798357
739,3.6635616461296463
740,1.791759469228055
741,3.2188758248682006
742,5.0689042022202315
743,4.110873864173311
744,0.6931471805599453
745,3.044522437723423
746,1.0986122886681098
747,1.3862943611198906
748,1.791759469228055
749,2.5649493574615367
750,0.6931471805599453
751,1.6094379124341003
752,3.4011973816621555
753,2.0794415416798357
754,3.9318256327243257
755,1.0986122886681098
756,2.3978952727983707
757,0.6931471805599453
758,0.6931471805599453
759,1.9459101490553132
760,3.6109179126442243
761,0.0
762,4.852030263919617
763,3.1354942159291497
764,4.74493212836325
765,0.0
766,0.6931471805599453
767,2.6390573296152584
768,1.6094379124341003
769,2.6390573296152584
770,0.6931471805599453
771,4.406719247264253
772,1.6094379124341003
773,2.8903717578961645
774,3.8066624897703196
775,2.1972245773362196
776,4.836281906951478
777,5.4680601411351315
778,0.6931471805599453
779,1.6094379124341003
780,3.9512437185814275
781,3.367295829986474
782,0.6931471805599453
783,2.0794415416798357
784,1.3862943611198906
785,1.6094379124341003
786,1.6094379124341003
787,5.198497031265826
788,2.302585092994046
789,1.9459101490553132
790,3.4011973816621555
791,1.0986122886681098
792,2.302585092994046
793,3.295836866004329
794,0.6931471805599453
795,2.3978952727983707
796,1.0986122886681098
797,3.4657359027997265
798,2.70805020110221
799,1.791759469228055
800,0.0
801,0.6931471805599453
802,2.302585092994046
803,4.219507705176107
804,2.1972245773362196
805,0.0
806,3.295836866004329
807,2.772588722239781
808,1.9459101490553132
809,2.1972245773362196
810,1.0986122886681098
811,3.091042453358316
812,0.0
813,2.70805020110221
814,1.0986122886681098
815,3.8918202981106265
816,3.1354942159291497
817,1.6094379124341003
818,2.8903717578961645
819,2.1972245773362196
820,1.791759469228055
821,0.0
822,1.6094379124341003
823,4.941642422609304
824,1.0986122886681098
825,3.1354942159291497
826,2.1972245773362196
827,2.772588722239781
828,0.0
829,1.3862943611198906
830,0.6931471805599453
831,1.0986122886681098
832,1.0986122886681098
833,3.8066624897703196
834,1.0986122886681098
835,1.791759469228055
836,1.6094379124341003
837,1.0986122886681098
838,0.0
839,2.70805020110221
840,4.343805421853684
841,2.4849066497880004
842,5.204006687076795
843,0.0
844,2.4849066497880004
845,4.110873864173311
846,0.6931471805599453
847,2.302585092994046
848,3.4011973816621555
849,0.6931471805599453
850,3.912023005428146
851,2.302585092994046
852,2.4849066497880004
853,1.791759469228055
854,0.0
855,1.6094379124341003
856,1.0986122886681098
857,2.70805020110221
858,3.713572066704308
859,3.1780538303479458
860,3.7612001156935624
861,0.6931471805599453
862,0.6931471805599453
863,2.995732273553991
864,2.70805020110221
865,1.791759469228055
866,2.0794415416798357
867,2.0794415416798357
868,6.46302945692067
869,0.0
870,3.4657359027997265
871,1.3862943611198906
872,1.0986122886681098
873,2.5649493574615367
874,0.0
875,4.189654742026425
876,2.1972245773362196
877,4.9344739331306915
878,0.6931471805599453
879,2.9444389791664403
880,2.0794415416798357
881,2.9444389791664403
882,4.23410650459726
883,0.6931471805599453
884,2.8903717578961645
885,1.9459101490553132
886,1.9459101490553132
887,2.302585092994046
888,2.0794415416798357
889,4.969813299576001
890,1.9459101490553132
891,2.3978952727983707
892,0.0
893,2.4849066497880004
894,4.3694478524670215
895,3.9512437185814275
896,1.3862943611198906
897,0.6931471805599453
898,1.6094379124341003
899,2.9444389791664403
900,3.1780538303479458
901,2.1972245773362196
902,0.0
903,1.791759469228055
904,0.0
905,2.302585092994046
906,3.7612001156935624
907,2.8903717578961645
908,1.3862943611198906
909,2.8903717578961645
910,1.3862943611198906
911,2.6390573296152584
912,2.6390573296152584
913,4.997212273764115
914,1.0986122886681098
915,1.6094379124341003
916,2.0794415416798357
917,2.8903717578961645
918,2.5649493574615367
919,0.0
920,2.3978952727983707
921,0.6931471805599453
922,1.6094379124341003
923,0.6931471805599453
924,2.1972245773362196
925,1.9459101490553132
926,1.9459101490553132
927,1.6094379124341003
928,1.6094379124341003
929,3.4965075614664802
930,1.3862943611198906
931,1.791759469228055
932,4.51085950651685
933,1.3862943611198906
934,0.6931471805599453
935,4.844187086458591
936,2.70805020110221
937,4.499809670330265
938,5.0689042022202315
939,3.7376696182833684
940,0.6931471805599453
941,2.833213344056216
942,1.6094379124341003
943,2.0794415416798357
944,0.6931471805599453
945,1.3862943611198906
946,0.6931471805599453
947,6.744059186311348
948,3.4339872044851463
949,1.791759469228055
950,6.052089168924417
951,1.791759469228055
952,2.302585092994046
953,1.0986122886681098
954,2.3978952727983707
955,1.791759469228055
956,5.123963979403259
957,0.6931471805599453
958,5.0238805208462765
959,0.0
960,1.3862943611198906
961,2.0794415416798357
962,0.0
963,1.3862943611198906
964,3.6888794541139363
965,1.3862943611198906
966,5.793013608384144
967,0.0
968,2.4849066497880004
969,0.6931471805599453
970,2.995732273553991
971,4.143134726391533
972,0.6931471805599453
973,0.0
974,5.627621113690637
975,5.308267697401205
976,3.2188758248682006
977,0.0
978,2.5649493574615367
979,4.189654742026425
980,3.1354942159291497
981,1.791759469228055
982,2.0794415416798357
983,1.6094379124341003
984,2.70805020110221
985,4.948759890378168
986,3.295836866004329
987,2.3978952727983707
988,0.0
989,1.3862943611198906
990,1.0986122886681098
991,1.791759469228055
992,0.0
993,2.9444389791664403
994,1.0986122886681098
995,3.4011973816621555
996,0.0
997,2.3978952727983707
998,2.4849066497880004
999,1.6094379124341003
1000,5.739792912179234
1001,2.0794415416798357
1002,2.8903717578961645
1003,3.258096538021482
1004,0.0
1005,2.6390573296152584
1006,0.0
1007,2.0794415416798357
1008,1.9459101490553132
1009,3.8501476017100584
1010,3.1780538303479458
1011,4.718498871295094
1012,4.0943445622221
1013,5.863631175598097
1014,0.6931471805599453
1015,4.653960350157523
1016,2.9444389791664403
1017,1.9459101490553132
1018,3.5553480614894135
1019,5.44673737166631
1020,0.6931471805599453
1021,0.6931471805599453
1022,1.0986122886681098
1023,2.70805020110221
1024,0.6931471805599453
1025,1.0986122886681098
1026,2.4849066497880004
1027,2.70805020110221
1028,2.6390573296152584
1029,2.302585092994046
1030,2.8903717578961645
1031,0.6931471805599453
1032,2.3978952727983707
1033,0.0
1034,1.9459101490553132
1035,1.6094379124341003
1036,1.0986122886681098
1037,4.9344739331306915
1038,1.9459101490553132
1039,4.890349128221754
1040,2.3978952727983707
1041,0.0
1042,1.0986122886681098
1043,2.995732273553991
1044,1.6094379124341003
1045,2.4849066497880004
1046,2.3978952727983707
1047,3.5263605246161616
1048,2.6390573296152584
1049,3.091042453358316
1050,1.6094379124341003
1051,2.302585092994046
1052,1.3862943611198906
1053,2.0794415416798357
1054,0.6931471805599453
1055,2.302585092994046
1056,0.0
1057,4.3694478524670215
1058,2.995732273553991
1059,0.0
1060,2.0794415416798357
1061,1.6094379124341003
1062,4.770684624465665
1063,2.0794415416798357
1064,1.3862943611198906
1065,2.6390573296152584
1066,3.091042453358316
1067,1.9459101490553132
1068,3.7612001156935624
1069,2.8903717578961645
1070,2.0794415416798357
1071,1.9459101490553132
1072,3.4011973816621555
1073,2.302585092994046
1074,2.3978952727983707
1075,1.3862943611198906
1076,1.3862943611198906
1077,1.6094379124341003
1078,1.9459101490553132
1079,3.1354942159291497
1080,3.6375861597263857
1081,3.4657359027997265
1082,2.1972245773362196
1083,0.0
1084,0.0
1085,2.0794415416798357
1086,2.302585092994046
1087,0.0
1088,3.258096538021482
1089,0.0
1090,0.0
1091,3.1354942159291497
1092,0.0
1093,1.9459101490553132
1094,2.1972245773362196
1095,1.0986122886681098
1096,3.8066624897703196
1097,3.4965075614664802
1098,2.70805020110221
1099,0.6931471805599453
1100,5.993961427306569
1101,3.295836866004329
1102,2.9444389791664403
1103,5.049856007249537
1104,2.302585092994046
1105,2.9444389791664403
1106,3.6375861597263857
1107,1.0986122886681098
1108,1.3862943611198906
1109,4.812184355372417
1110,2.70805020110221
1111,0.0
1112,2.3978952727983707
1113,4.143134726391533
1114,0.6931471805599453
1115,1.6094379124341003
1116,1.791759469228055
1117,5.5254529391317835
1118,2.0794415416798357
1119,3.4965075614664802
1120,0.6931471805599453
1121,0.6931471805599453
1122,4.127134385045092
1123,2.3978952727983707
1124,1.3862943611198906
1125,4.7535901911063645
1126,0.0
1127,0.6931471805599453
1128,2.70805020110221
1129,1.0986122886681098
1130,1.0986122886681098
1131,3.58351893845611
1132,2.6390573296152584
1133,0.6931471805599453
1134,2.1972245773362196
1135,2.4849066497880004
1136,4.997212273764115
1137,3.5553480614894135
1138,1.3862943611198906
1139,4.948759890378168
1140,0.6931471805599453
1141,0.0
1142,2.302585092994046
1143,1.791759469228055
1144,0.6931471805599453
1145,3.295836866004329
1146,3.1354942159291497
1147,2.5649493574615367
1148,4.574710978503383
1149,1.791759469228055
1150,1.791759469228055
1151,3.295836866004329
1152,0.6931471805599453
1153,1.6094379124341003
1154,3.6635616461296463
1155,5.950642552587727
1156,1.791759469228055
1157,2.4849066497880004
1158,0.6931471805599453
1159,5.3706380281276624
1160,1.6094379124341003
1161,4.127134385045092
1162,5.123963979403259
1163,2.0794415416798357
1164,0.6931471805599453
1165,1.0986122886681098
1166,1.791759469228055
1167,2.833213344056216
1168,5.940171252720432
1169,4.875197323201151
1170,4.2626798770413155
1171,1.3862943611198906
1172,3.7376696182833684
1173,0.6931471805599453
1174,2.70805020110221
1175,2.833213344056216
1176,1.3862943611198906
1177,3.332204510175204
1178,2.9444389791664403
1179,1.6094379124341003
1180,1.9459101490553132
1181,1.3862943611198906
1182,0.0
1183,1.791759469228055
1184,1.0986122886681098
1185,1.6094379124341003
1186,2.3978952727983707
1187,1.6094379124341003
1188,0.0
1189,2.8903717578961645
1190,2.4849066497880004
1191,3.5553480614894135
1192,5.318119993844216
1193,3.58351893845611
1194,1.3862943611198906
1195,2.0794415416798357
1196,1.6094379124341003
1197,4.499809670330265
1198,0.0
1199,3.58351893845611
1200,5.793013608384144
1201,2.3978952727983707
1202,1.6094379124341003
1203,0.0
1204,5.153291594497779
1205,0.0
1206,5.332718793265369
1207,4.5217885770490405
1208,1.791759469228055
1209,0.0
1210,4.787491742782046
1211,0.0
1212,3.2188758248682006
1213,2.8903717578961645
1214,0.0
1215,1.9459101490553132
1216,3.4339872044851463
1217,5.135798437050262
1218,4.1588830833596715
1219,3.258096538021482
1220,3.4657359027997265
1221,1.0986122886681098
1222,4.127134385045092
1223,2.772588722239781
1224,2.772588722239781
1225,1.0986122886681098
1226,3.58351893845611
1227,2.302585092994046
1228,3.4011973816621555
1229,5.958424693029782
1230,0.0
1231,1.6094379124341003
1232,2.3978952727983707
1233,5.25227342804663
1234,4.74493212836325
1235,5.517452896464707
1236,4.68213122712422
1237,5.556828061699537
1238,0.6931471805599453
1239,1.9459101490553132
1240,2.1972245773362196
1241,1.0986122886681098
1242,0.6931471805599453
1243,4.02535169073515
1244,3.7612001156935624
1245,0.6931471805599453
1246,1.6094379124341003
1247,0.0
1248,3.4965075614664802
1249,1.6094379124341003
1250,5.3706380281276624
1251,2.4849066497880004
1252,4.499809670330265
1253,0.0
1254,3.970291913552122
1255,2.772588722239781
1256,2.995732273553991
1257,3.970291913552122
1258,3.6109179126442243
1259,2.3978952727983707
1260,0.6931471805599453
1261,1.6094379124341003
1262,1.3862943611198906
1263,2.302585092994046
1264,1.791759469228055
1265,0.0
1266,2.1972245773362196
1267,0.0
1268,3.9512437185814275
1269,1.6094379124341003
1270,1.6094379124341003
1271,1.3862943611198906
1272,3.367295829986474
1273,2.995732273553991
1274,4.110873864173311
1275,2.4849066497880004
1276,0.0
1277,0.0
1278,2.6390573296152584
1279,3.091042453358316
1280,2.6390573296152584
1281,1.0986122886681098
1282,2.8903717578961645
1283,3.5263605246161616
1284,2.5649493574615367
1285,2.302585092994046
1286,4.290459441148391
1287,3.367295829986474
1288,0.0
1289,4.02535169073515
1290,2.3978952727983707
1291,2.772588722239781
1292,0.0
1293,2.3978952727983707
1294,2.4849066497880004
1295,1.3862943611198906
1296,3.8501476017100584
1297,0.0
1298,1.6094379124341003
1299,2.70805020110221
1300,3.1780538303479458
1301,2.3978952727983707
1302,4.31748811353631
1303,2.5649493574615367
1304,6.016157159698354
1305,1.791759469228055
1306,1.791759469228055
1307,1.0986122886681098
1308,2.995732273553991
1309,3.6109179126442243
1310,3.871201010907891
1311,3.1780538303479458
1312,0.6931471805599453
1313,0.6931471805599453
1314,2.0794415416798357
1315,1.0986122886681098
1316,0.0
1317,1.3862943611198906
1318,1.3862943611198906
1319,3.9318256327243257
1320,1.6094379124341003
1321,2.0794415416798357
1322,2.4849066497880004
1323,0.0
1324,0.6931471805599453
1325,4.04305126783455
1326,0.6931471805599453
1327,3.332204510175204
1328,2.70805020110221
1329,5.8888779583328805
1330,2.0794415416798357
1331,4.553876891600541
1332,0.0
1333,2.302585092994046
1334,1.3862943611198906
1335,2.70805020110221
1336,1.791759469228055
1337,3.044522437723423
1338,3.6635616461296463
